age,job,marital,education,default,balance,housing,duration,loan,contact,day,month,campaign,pdays,previous,poutcome,deposit
37,admin.,married,secondary,no,2061,yes,459,yes,cellular,22,jun,1,109,3,failure,yes
68,retired,married,secondary,no,0,no,586,no,cellular,22,jun,1,-1,0,unknown,yes
71,retired,married,tertiary,no,2887,no,128,no,cellular,30,jun,1,-1,0,unknown,yes
54,management,married,tertiary,no,1464,no,157,no,cellular,30,jun,1,-1,0,unknown,yes
37,management,married,tertiary,no,1315,no,224,no,cellular,30,jun,1,-1,0,unknown,yes
22,student,single,unknown,no,466,no,377,no,cellular,30,jun,1,-1,0,unknown,yes
44,management,married,tertiary,no,2383,no,571,no,cellular,1,jul,2,-1,0,unknown,yes
37,entrepreneur,married,tertiary,no,1649,no,140,yes,cellular,1,jul,3,-1,0,unknown,yes
72,self-employed,married,tertiary,no,132,no,260,no,cellular,1,jul,2,65,1,success,yes
69,retired,divorced,primary,no,482,no,260,no,cellular,2,jul,2,-1,0,unknown,yes
41,blue-collar,married,secondary,no,203,no,342,no,cellular,2,jul,2,-1,0,unknown,yes
44,blue-collar,married,secondary,no,88,yes,275,no,cellular,2,jul,1,-1,0,unknown,yes
32,services,single,secondary,no,2881,no,356,no,cellular,2,jul,1,-1,0,unknown,yes
79,retired,married,secondary,no,668,no,363,no,telephone,2,jul,1,-1,0,unknown,yes
33,technician,married,secondary,no,73,yes,218,no,cellular,2,jul,1,-1,0,unknown,yes
45,management,married,tertiary,no,1309,no,367,no,cellular,2,jul,1,-1,0,unknown,yes
40,management,married,tertiary,no,2763,yes,566,no,cellular,2,jul,1,395,2,success,yes
42,entrepreneur,married,secondary,no,2959,yes,711,no,telephone,2,jul,1,342,1,failure,yes
30,technician,single,secondary,no,930,no,396,no,cellular,2,jul,1,-1,0,unknown,yes
28,management,single,tertiary,no,12956,yes,940,no,cellular,2,jul,1,399,3,success,yes
58,housemaid,divorced,secondary,no,0,no,478,no,cellular,2,jul,2,-1,0,unknown,yes
39,admin.,divorced,secondary,no,19,yes,503,no,cellular,2,jul,2,147,5,success,yes
31,blue-collar,married,secondary,no,625,yes,135,no,cellular,2,jul,2,49,3,failure,yes
45,admin.,married,unknown,no,5511,no,272,no,cellular,2,jul,1,-1,0,unknown,yes
56,blue-collar,married,primary,no,1137,no,176,no,telephone,2,jul,1,-1,0,unknown,yes
46,management,divorced,tertiary,no,1329,no,247,no,cellular,3,jul,2,-1,0,unknown,yes
56,retired,married,secondary,no,1044,no,353,no,telephone,3,jul,2,-1,0,unknown,yes
27,services,single,secondary,no,302,no,203,no,cellular,3,jul,1,-1,0,unknown,yes
30,unemployed,married,tertiary,no,330,no,264,no,cellular,3,jul,1,80,1,success,yes
26,self-employed,single,tertiary,no,2857,no,446,no,cellular,3,jul,1,-1,0,unknown,yes
35,unemployed,single,primary,no,68,no,175,no,cellular,3,jul,1,-1,0,unknown,yes
52,blue-collar,married,primary,no,1524,no,1007,no,cellular,3,jul,6,-1,0,unknown,yes
54,admin.,married,secondary,no,1633,no,409,no,cellular,3,jul,2,-1,0,unknown,yes
41,entrepreneur,married,primary,no,0,no,438,no,cellular,3,jul,2,389,1,other,yes
24,management,single,tertiary,no,507,no,257,no,cellular,3,jul,1,-1,0,unknown,yes
28,blue-collar,single,secondary,no,643,no,308,no,cellular,3,jul,2,-1,0,unknown,yes
62,management,married,tertiary,no,2785,no,270,no,cellular,6,jul,3,-1,0,unknown,yes
52,technician,married,secondary,no,137,no,227,no,cellular,6,jul,2,-1,0,unknown,yes
23,services,single,secondary,no,870,no,316,no,cellular,6,jul,4,-1,0,unknown,yes
82,retired,married,primary,no,8603,no,429,no,cellular,7,jul,1,-1,0,unknown,yes
63,retired,married,secondary,no,18016,no,371,no,cellular,7,jul,1,-1,0,unknown,yes
32,admin.,married,secondary,no,51,yes,297,yes,cellular,7,jul,1,-1,0,unknown,yes
31,management,married,tertiary,no,1032,no,284,no,cellular,7,jul,1,-1,0,unknown,yes
37,services,married,secondary,no,981,no,682,no,cellular,7,jul,2,386,1,success,yes
40,technician,single,tertiary,no,431,no,180,no,cellular,7,jul,2,-1,0,unknown,yes
66,retired,married,secondary,no,203,no,376,no,cellular,7,jul,1,-1,0,unknown,yes
37,management,married,tertiary,no,3737,no,224,no,cellular,7,jul,1,-1,0,unknown,yes
38,unemployed,married,primary,no,7005,yes,370,no,cellular,7,jul,1,412,1,failure,yes
27,student,single,secondary,no,111,no,495,no,cellular,7,jul,2,-1,0,unknown,yes
58,retired,married,primary,no,565,no,876,no,telephone,7,jul,1,-1,0,unknown,yes
49,housemaid,married,primary,no,889,no,388,no,telephone,7,jul,1,-1,0,unknown,yes
31,management,single,secondary,no,202,yes,167,no,cellular,8,jul,1,62,1,failure,yes
31,management,single,tertiary,no,307,no,361,no,cellular,8,jul,1,229,2,failure,yes
38,student,married,unknown,no,0,no,341,no,cellular,8,jul,1,385,1,failure,yes
79,retired,married,primary,no,429,no,1006,no,telephone,8,jul,2,-1,0,unknown,yes
71,retired,married,tertiary,no,4388,no,896,no,cellular,8,jul,2,-1,0,unknown,yes
52,technician,married,tertiary,no,2557,no,340,no,cellular,8,jul,1,156,1,other,yes
55,management,married,unknown,no,3122,no,349,no,cellular,8,jul,1,-1,0,unknown,yes
46,blue-collar,married,secondary,no,922,yes,576,no,telephone,8,jul,1,-1,0,unknown,yes
28,management,single,tertiary,no,3796,no,315,no,cellular,8,jul,2,-1,0,unknown,yes
22,student,single,secondary,no,185,no,153,no,cellular,8,jul,1,-1,0,unknown,yes
49,management,single,tertiary,no,151,yes,97,no,cellular,8,jul,3,-1,0,unknown,yes
20,student,single,unknown,no,829,no,253,no,cellular,9,jul,2,-1,0,unknown,yes
19,student,single,primary,no,103,no,104,no,cellular,10,jul,2,-1,0,unknown,yes
34,blue-collar,single,primary,no,79,no,336,no,telephone,10,jul,4,-1,0,unknown,yes
73,management,married,tertiary,no,1609,no,169,no,cellular,14,jul,2,-1,0,unknown,yes
27,management,single,tertiary,no,2489,no,323,no,cellular,15,jul,2,163,2,other,yes
59,blue-collar,divorced,primary,no,989,no,125,no,cellular,20,jul,2,-1,0,unknown,yes
25,student,single,tertiary,no,58,no,139,no,cellular,24,jul,5,-1,0,unknown,yes
44,entrepreneur,single,unknown,no,323,no,332,no,cellular,28,jul,2,181,2,failure,yes
28,management,single,tertiary,no,5474,no,486,no,cellular,28,jul,5,-1,0,unknown,yes
25,management,single,tertiary,no,219,no,576,no,cellular,4,aug,1,96,1,success,yes
28,management,married,tertiary,no,1240,no,849,no,cellular,4,aug,1,-1,0,unknown,yes
52,admin.,married,secondary,no,1228,yes,218,yes,cellular,4,aug,1,-1,0,unknown,yes
57,management,married,tertiary,no,1660,no,642,no,cellular,4,aug,1,-1,0,unknown,yes
49,management,divorced,tertiary,no,914,no,185,no,cellular,4,aug,1,-1,0,unknown,yes
33,technician,married,tertiary,no,1699,no,600,no,cellular,4,aug,1,-1,0,unknown,yes
47,technician,married,secondary,no,1167,yes,505,no,cellular,4,aug,1,96,6,success,yes
68,retired,married,secondary,no,19317,yes,249,no,cellular,4,aug,1,-1,0,unknown,yes
40,technician,single,tertiary,no,1646,yes,173,no,cellular,4,aug,1,92,5,success,yes
46,management,married,tertiary,no,242,no,120,no,cellular,4,aug,2,96,1,success,yes
29,technician,single,secondary,no,382,no,409,no,cellular,5,aug,4,-1,0,unknown,yes
55,management,divorced,tertiary,no,2383,no,1019,no,cellular,5,aug,2,63,2,success,yes
30,self-employed,married,tertiary,no,2666,no,475,no,cellular,5,aug,2,93,4,success,yes
49,admin.,divorced,secondary,no,1718,no,211,yes,cellular,5,aug,1,-1,0,unknown,yes
48,management,married,tertiary,no,1147,no,389,no,cellular,5,aug,1,64,2,success,yes
21,student,single,secondary,no,216,no,414,no,cellular,5,aug,1,-1,0,unknown,yes
45,admin.,married,secondary,no,153,no,277,no,cellular,5,aug,1,-1,0,unknown,yes
43,management,married,tertiary,no,1791,no,254,no,cellular,5,aug,1,-1,0,unknown,yes
47,management,single,tertiary,no,86,no,253,no,cellular,5,aug,1,97,4,success,yes
27,management,single,tertiary,no,6791,no,179,no,cellular,5,aug,2,69,26,other,yes
20,student,married,unknown,no,292,no,385,no,cellular,5,aug,2,93,1,failure,yes
37,unemployed,single,tertiary,no,1291,no,150,no,cellular,5,aug,1,97,2,success,yes
61,management,married,tertiary,no,175,no,270,no,telephone,5,aug,2,-1,0,unknown,yes
57,services,single,secondary,no,0,no,355,no,cellular,6,aug,1,-1,0,unknown,yes
40,management,married,tertiary,no,0,no,131,no,cellular,6,aug,2,98,6,success,yes
53,admin.,divorced,secondary,no,0,yes,1452,yes,cellular,6,aug,1,98,2,failure,yes
65,unknown,married,unknown,no,4717,no,256,no,telephone,6,aug,1,-1,0,unknown,yes
67,retired,married,tertiary,no,701,no,254,no,cellular,6,aug,2,-1,0,unknown,yes
66,retired,married,tertiary,no,3,no,550,no,cellular,6,aug,1,-1,0,unknown,yes
67,management,married,tertiary,no,405,no,345,no,cellular,7,aug,2,-1,0,unknown,yes
57,retired,married,secondary,no,168,no,342,no,cellular,7,aug,1,-1,0,unknown,yes
38,admin.,married,tertiary,no,4297,no,206,no,cellular,7,aug,2,-1,0,unknown,yes
56,management,divorced,tertiary,no,10532,no,324,no,cellular,7,aug,1,-1,0,unknown,yes
46,management,married,tertiary,no,4693,no,79,yes,cellular,7,aug,1,394,2,failure,yes
69,technician,married,secondary,no,9064,no,714,no,cellular,7,aug,1,-1,0,unknown,yes
32,services,single,secondary,no,6983,no,255,no,cellular,7,aug,1,-1,0,unknown,yes
72,retired,married,tertiary,no,2,no,147,no,cellular,7,aug,2,-1,0,unknown,yes
41,admin.,married,tertiary,no,1536,no,273,no,cellular,7,aug,1,95,2,failure,yes
72,retired,married,primary,no,1612,no,530,no,cellular,7,aug,2,-1,0,unknown,yes
33,unemployed,married,secondary,no,1211,no,456,no,cellular,7,aug,1,-1,0,unknown,yes
37,admin.,married,secondary,no,96,no,155,no,cellular,7,aug,1,99,2,success,yes
34,management,married,tertiary,no,0,yes,262,no,cellular,7,aug,1,99,2,success,yes
44,admin.,single,secondary,no,1534,no,166,no,cellular,7,aug,1,99,2,other,yes
42,services,single,secondary,no,3403,yes,215,no,cellular,7,aug,1,99,1,failure,yes
58,unemployed,married,secondary,no,687,yes,221,no,cellular,7,aug,1,99,2,success,yes
34,technician,married,tertiary,no,7050,no,130,no,cellular,7,aug,1,-1,0,unknown,yes
55,entrepreneur,divorced,secondary,no,538,yes,353,no,cellular,7,aug,2,-1,0,unknown,yes
71,retired,married,primary,no,2600,no,212,no,cellular,7,aug,1,-1,0,unknown,yes
23,student,single,secondary,no,0,no,217,no,cellular,7,aug,1,99,7,success,yes
60,management,single,tertiary,no,1034,yes,231,no,cellular,7,aug,3,-1,0,unknown,yes
18,student,single,unknown,no,108,no,167,no,cellular,10,aug,1,-1,0,unknown,yes
54,technician,married,secondary,no,10185,no,559,no,cellular,10,aug,1,70,2,other,yes
59,retired,divorced,tertiary,no,3444,no,252,no,cellular,10,aug,1,185,2,success,yes
32,self-employed,single,tertiary,no,1815,no,235,no,telephone,10,aug,1,102,2,failure,yes
61,self-employed,divorced,tertiary,no,52587,no,290,no,cellular,10,aug,1,-1,0,unknown,yes
31,management,married,tertiary,no,10884,no,294,no,cellular,10,aug,3,98,2,success,yes
42,blue-collar,married,primary,no,201,yes,265,no,cellular,11,aug,1,103,3,success,yes
42,unemployed,married,unknown,no,190,no,704,no,cellular,11,aug,2,-1,0,unknown,yes
42,services,single,tertiary,no,94,yes,176,no,cellular,11,aug,2,90,4,failure,yes
70,housemaid,divorced,primary,no,1311,no,651,no,cellular,11,aug,1,-1,0,unknown,yes
57,technician,married,secondary,no,589,yes,167,no,cellular,11,aug,1,190,5,failure,yes
60,retired,married,secondary,no,1853,no,408,no,cellular,11,aug,1,-1,0,unknown,yes
53,blue-collar,divorced,primary,no,4401,no,254,no,telephone,11,aug,1,-1,0,unknown,yes
48,unemployed,divorced,secondary,no,201,no,140,no,cellular,11,aug,1,-1,0,unknown,yes
30,management,single,tertiary,no,533,no,229,no,cellular,11,aug,2,99,4,success,yes
39,management,single,tertiary,no,3840,yes,315,no,cellular,11,aug,2,-1,0,unknown,yes
42,technician,married,secondary,no,994,yes,149,no,cellular,11,aug,1,78,5,failure,yes
26,admin.,single,secondary,no,96,no,349,no,cellular,11,aug,1,70,3,failure,yes
46,management,married,tertiary,no,1600,yes,1244,yes,cellular,11,aug,1,-1,0,unknown,yes
40,admin.,single,secondary,no,100,yes,221,no,cellular,11,aug,1,461,1,success,yes
39,admin.,married,secondary,no,260,yes,175,no,cellular,11,aug,2,116,2,failure,yes
58,self-employed,married,primary,no,1013,yes,206,no,cellular,11,aug,1,461,1,failure,yes
42,blue-collar,married,secondary,no,413,yes,589,no,cellular,11,aug,2,-1,0,unknown,yes
31,services,single,secondary,no,181,no,182,no,cellular,12,aug,1,104,1,success,yes
21,student,single,secondary,no,123,no,449,no,telephone,12,aug,1,-1,0,unknown,yes
35,self-employed,single,tertiary,no,353,no,582,no,cellular,12,aug,1,-1,0,unknown,yes
50,technician,divorced,unknown,no,2794,no,1336,no,cellular,12,aug,2,-1,0,unknown,yes
36,management,single,tertiary,no,3850,yes,239,no,cellular,12,aug,2,100,4,failure,yes
75,retired,married,primary,no,2970,no,641,no,cellular,12,aug,1,-1,0,unknown,yes
20,student,single,primary,no,6991,no,178,no,cellular,12,aug,2,-1,0,unknown,yes
57,admin.,single,secondary,no,2223,no,1064,no,cellular,12,aug,1,-1,0,unknown,yes
41,management,married,tertiary,no,27696,no,147,no,cellular,12,aug,2,104,1,failure,yes
59,technician,married,secondary,no,116,no,398,no,cellular,12,aug,4,422,3,failure,yes
36,management,married,tertiary,no,2987,yes,307,no,cellular,12,aug,1,-1,0,unknown,yes
18,student,single,primary,no,608,no,267,no,cellular,12,aug,1,-1,0,unknown,yes
34,management,single,tertiary,no,48,yes,810,no,cellular,12,aug,3,93,6,failure,yes
55,management,married,primary,no,113,no,306,no,cellular,12,aug,1,457,3,failure,yes
33,blue-collar,single,secondary,no,498,no,338,no,cellular,12,aug,2,104,1,success,yes
43,technician,married,tertiary,no,2643,no,188,no,cellular,12,aug,3,100,5,success,yes
34,services,married,secondary,no,1337,no,255,no,cellular,12,aug,2,104,1,success,yes
35,services,married,unknown,no,618,no,293,no,cellular,12,aug,1,104,1,success,yes
43,technician,single,secondary,no,451,no,289,no,cellular,12,aug,2,-1,0,unknown,yes
74,retired,married,primary,no,0,no,562,no,telephone,13,aug,2,-1,0,unknown,yes
45,unemployed,divorced,primary,yes,11,no,489,no,cellular,13,aug,5,-1,0,unknown,yes
38,blue-collar,married,secondary,no,1165,yes,784,no,cellular,13,aug,3,94,10,failure,yes
32,management,single,tertiary,no,2465,no,414,no,cellular,13,aug,1,-1,0,unknown,yes
29,admin.,single,tertiary,no,41,yes,148,no,cellular,13,aug,2,-1,0,unknown,yes
31,admin.,married,secondary,no,35,no,315,no,cellular,13,aug,2,105,1,success,yes
50,services,married,secondary,no,3169,no,399,no,cellular,13,aug,1,430,1,failure,yes
44,technician,divorced,secondary,no,14,no,234,no,cellular,13,aug,1,-1,0,unknown,yes
23,student,single,secondary,no,431,no,496,no,cellular,13,aug,2,-1,0,unknown,yes
56,management,married,tertiary,no,616,no,293,no,cellular,13,aug,2,105,2,success,yes
76,retired,married,primary,no,3324,no,227,no,cellular,13,aug,2,192,1,failure,yes
28,technician,single,secondary,no,113,no,204,no,cellular,13,aug,3,105,1,failure,yes
34,management,single,tertiary,no,13014,no,738,no,cellular,13,aug,1,-1,0,unknown,yes
56,retired,married,primary,no,9367,no,320,no,cellular,13,aug,2,101,2,success,yes
45,management,single,tertiary,no,2067,yes,393,no,cellular,13,aug,2,462,1,success,yes
36,technician,single,secondary,no,376,no,479,no,cellular,13,aug,1,-1,0,unknown,yes
57,retired,single,tertiary,no,842,no,284,no,cellular,13,aug,3,-1,0,unknown,yes
49,technician,married,tertiary,no,1235,no,354,no,cellular,13,aug,3,-1,0,unknown,yes
49,management,married,tertiary,no,1,no,640,no,telephone,13,aug,2,101,4,success,yes
37,management,married,tertiary,no,1276,no,156,no,cellular,14,aug,2,-1,0,unknown,yes
46,unemployed,single,tertiary,no,44,no,225,no,cellular,14,aug,1,-1,0,unknown,yes
26,admin.,single,secondary,no,255,no,209,no,cellular,14,aug,2,106,2,success,yes
47,unemployed,married,secondary,no,926,no,436,no,cellular,14,aug,1,403,5,success,yes
36,management,married,primary,no,1506,no,326,no,cellular,14,aug,3,-1,0,unknown,yes
37,student,single,unknown,no,444,no,137,no,cellular,14,aug,1,102,5,success,yes
62,management,married,tertiary,no,557,no,185,no,cellular,14,aug,1,-1,0,unknown,yes
26,blue-collar,single,secondary,no,535,no,125,no,cellular,14,aug,1,-1,0,unknown,yes
45,management,married,tertiary,no,2671,no,94,no,cellular,14,aug,4,-1,0,unknown,yes
63,technician,married,secondary,no,896,yes,276,no,cellular,14,aug,2,-1,0,unknown,yes
25,management,single,tertiary,no,528,no,201,no,cellular,14,aug,1,-1,0,unknown,yes
60,retired,married,unknown,no,209,no,391,no,cellular,14,aug,3,106,1,failure,yes
44,management,married,tertiary,no,226,yes,190,no,cellular,14,aug,3,270,3,failure,yes
33,unemployed,single,tertiary,no,1974,no,498,no,cellular,14,aug,2,191,1,failure,yes
39,entrepreneur,married,tertiary,no,942,yes,880,no,cellular,14,aug,3,267,1,other,yes
46,blue-collar,married,unknown,no,336,yes,260,no,cellular,14,aug,3,457,1,other,yes
42,admin.,married,primary,no,-306,yes,308,no,cellular,17,aug,1,459,1,success,yes
56,management,married,unknown,no,4623,no,348,no,cellular,17,aug,1,-1,0,unknown,yes
82,retired,married,secondary,no,276,no,199,no,telephone,17,aug,1,-1,0,unknown,yes
77,retired,married,tertiary,no,0,no,286,no,cellular,17,aug,1,-1,0,unknown,yes
36,services,single,tertiary,no,1189,no,220,no,cellular,17,aug,1,-1,0,unknown,yes
35,management,single,tertiary,no,431,no,343,no,cellular,17,aug,2,397,1,failure,yes
50,technician,married,secondary,no,2218,yes,711,no,cellular,17,aug,1,-1,0,unknown,yes
62,retired,married,secondary,no,1495,no,606,no,cellular,17,aug,1,196,1,success,yes
26,management,single,tertiary,no,828,yes,156,no,cellular,17,aug,1,199,1,failure,yes
55,management,married,tertiary,no,12972,no,205,no,telephone,18,aug,1,-1,0,unknown,yes
22,student,single,secondary,no,948,no,215,no,telephone,18,aug,1,197,2,failure,yes
30,student,single,secondary,no,48,no,161,no,cellular,18,aug,1,173,1,failure,yes
34,housemaid,married,tertiary,no,0,no,148,no,cellular,18,aug,1,84,2,failure,yes
31,management,married,tertiary,no,537,yes,216,no,cellular,18,aug,1,-1,0,unknown,yes
55,technician,married,secondary,no,1938,no,193,yes,cellular,18,aug,1,386,3,success,yes
49,technician,single,secondary,no,9131,yes,532,no,cellular,18,aug,1,461,5,failure,yes
67,retired,divorced,tertiary,no,443,no,441,no,cellular,18,aug,1,-1,0,unknown,yes
43,admin.,married,secondary,no,132,no,574,no,cellular,19,aug,1,84,3,success,yes
25,technician,single,tertiary,no,3411,no,225,no,cellular,19,aug,2,-1,0,unknown,yes
59,retired,divorced,secondary,no,1,no,335,no,cellular,19,aug,1,-1,0,unknown,yes
44,admin.,married,secondary,no,10905,no,240,no,cellular,19,aug,2,271,1,other,yes
42,management,married,tertiary,no,976,no,164,no,cellular,19,aug,1,-1,0,unknown,yes
29,management,single,tertiary,no,2531,no,634,no,cellular,19,aug,1,-1,0,unknown,yes
32,management,married,tertiary,no,1270,no,232,no,cellular,19,aug,3,-1,0,unknown,yes
30,management,single,tertiary,no,5359,no,145,no,cellular,19,aug,1,84,2,success,yes
38,technician,married,secondary,no,10596,no,195,no,cellular,19,aug,1,197,4,other,yes
22,student,single,tertiary,no,691,no,338,no,cellular,19,aug,1,-1,0,unknown,yes
25,entrepreneur,single,tertiary,no,347,no,267,no,cellular,20,aug,1,-1,0,unknown,yes
34,self-employed,single,tertiary,no,9962,no,474,no,cellular,20,aug,1,-1,0,unknown,yes
27,technician,single,tertiary,no,11862,no,217,no,cellular,20,aug,1,87,6,failure,yes
35,management,single,tertiary,no,1756,no,195,no,cellular,20,aug,1,-1,0,unknown,yes
45,housemaid,married,secondary,no,4068,no,184,no,cellular,20,aug,1,-1,0,unknown,yes
42,management,married,primary,no,5310,yes,273,no,cellular,20,aug,1,90,3,success,yes
20,student,single,secondary,no,215,no,228,no,cellular,21,aug,4,183,1,other,yes
60,admin.,married,secondary,no,106,no,216,no,cellular,21,aug,3,91,1,success,yes
47,management,married,tertiary,no,0,no,374,yes,cellular,21,aug,1,-1,0,unknown,yes
